uuid,title,description,keywords,snippet,url,image_url,language,published_at,source,relevance_score,type,industry,match_score,sentiment_score
829d07a6-e1de-43cf-b770-46b4fd01556a,Netflix Unusual Options Activity - Netflix (NASDAQ:NFLX),,,"A whale with a lot of money to spend has taken a noticeably bearish stance on Netflix.

Looking at options history for Netflix NFLX we detected 27 strange trade...",https://www.benzinga.com/markets/options/23/07/33168015/netflix-unusual-options-activity,https://cdn.benzinga.com/files/images/story/2023/movers_image_0.jpeg?width=1200&height=800&fit=crop,en,2023-07-10T14:36:34.000000Z,benzinga.com,,equity,Communication Services,72.88252,0.221544
0a1f197e-a9aa-44ef-84d6-89d14dc45177,"Tesla, Netflix And 2 Other Stocks Insiders Are Selling - Netflix (NASDAQ:NFLX), Moderna (NASDAQ:MRNA)","The Nasdaq 100 closed lower on Friday following jobs data for June. Investors, meanwhile, focused on some notable insider trades.",,"The Nasdaq 100 closed lower on Friday following jobs data for June. Investors, meanwhile, focused on some notable insider trades.

When insiders sell shares, it...",https://www.benzinga.com/news/23/07/33164523/tesla-netflix-and-2-other-stocks-insiders-are-selling,https://cdn.benzinga.com/files/images/story/2023/07/10/tesla-logo1.jpg?width=1200&height=800&fit=crop,en,2023-07-10T12:23:34.000000Z,benzinga.com,,equity,Communication Services,39.189287666666665,0.2167669999999999
5c17e895-bee2-4ebd-85cb-9ce9b9c62aa9,Here’s Why ClearBridge Large Cap Growth Strategy Picked Netflix (NFLX),"ClearBridge Investments, an investment management company, released its “ClearBridge Large Cap Growth Strategy” second quarter 2023 investor letter. A copy of the same can be downloaded here.",,"ClearBridge Investments, an investment management company, released its “ClearBridge Large Cap Growth Strategy” second quarter 2023 investor letter. A copy ...",https://www.insidermonkey.com/blog/heres-why-clearbridge-large-cap-growth-strategy-picked-netflix-nflx-1166371/,https://d2gr5kl7dt2z3t.cloudfront.net/blog/wp-content/uploads/2021/08/13100536/souvik-banerjee-I4MTFEPvpdk-unsplash.jpg,en,2023-07-10T11:30:27.000000Z,insidermonkey.com,,equity,Communication Services,40.88794483333333,0.3412916666666666
c331e8a2-2bc4-4059-ad18-401348291f13,Netflix (NFLX) Benefited From the Success of its New Ad Tier,"Artisan Partners, an investment management company, released its “Artisan Developing World Fund” second quarter 2023 investor letter. A copy of the same can be downloaded here.",,"Artisan Partners, an investment management company, released its “Artisan Developing World Fund” second quarter 2023 investor letter. A copy of the same can...",https://www.insidermonkey.com/blog/netflix-nflx-benefited-from-the-success-of-its-new-ad-tier-1166422/,https://d2gr5kl7dt2z3t.cloudfront.net/blog/wp-content/uploads/2021/09/13020533/thibault-penin-AWOl7qqsffM-unsplash.jpg,en,2023-07-10T12:22:27.000000Z,insidermonkey.com,,equity,Communication Services,40.19588733333334,0.4763916666666666
c6338b7a-a578-4265-a8ee-de8516583c5a,"Morgan Stanley bullish on Netflix the business, waits for better risk","Morgan Stanley bullish on Netflix the business, waits for better risk/reward",,"Published Jul 10, 2023 08:32AM ET

© Reuters Morgan Stanley bullish on Netflix (NFLX) the business, waits for better risk/reward

NFLX -0.17% Add to/Remove fro...",https://www.investing.com/news/stock-market-news/morgan-stanley-bullish-on-netflix-the-business-waits-for-better-riskreward-432SI-3122548,https://i-invdn-com.investing.com/news/moved_LYNXMPEH6J0UN_L.jpg,en,2023-07-10T12:32:28.000000Z,investing.com,,equity,Communication Services,25.638948,0.48692
9ecd89d3-5014-43d7-8ca6-5ffedfd3f530,Global OTT Media Services Market (2018 to 2028) - Projected CAGR of 14.56% During the Forecast Period,"/PRNewswire/ -- The ""OTT Media Services Market - Global Industry Size, Share, Trends, Opportunity, and Forecast, 2018-2028F Segmented By Type (AVOD, SVOD,...",Research and Markets,"DUBLIN, July 10, 2023 /PRNewswire/ -- The ""OTT Media Services Market - Global Industry Size, Share, Trends, Opportunity, and Forecast, 2018-2028F Segmented By T...",https://www.prnewswire.com/news-releases/global-ott-media-services-market-2018-to-2028---projected-cagr-of-14-56-during-the-forecast-period-301872721.html,https://mma.prnewswire.com/media/539438/Research_and_Markets_Logo.jpg?p=facebook,en,2023-07-10T10:00:00.000000Z,prnewswire.com,,equity,Communication Services,14.294040666666666,0.572467
b5633451-b5dd-4d73-9370-500ff508d807,CPI And Bank Earnings Highlight This Week,Bonds were also down as yields increased in anticipation of a Fed rate hike later this month.,"CPI, Fed, prime day, amazon, delta, interest rates, mortgage, Federal Reserve, bank, Taiwanese semiconductor","Delta Airlines will report earnings before the open on Thursday. (Photo by George Frey/Getty ... [+] Images) Getty Images

Key Takeaways

Yields Rising

CPI Rep...",https://www.forbes.com/sites/jjkinahan/2023/07/10/cpi-and-bank-earnings-highlight-this-week/,https://imageio.forbes.com/specials-images/imageserve/64abfe70d561c16d67edfb01/0x0.jpg?format=jpg&width=1200,en,2023-07-10T12:59:08.000000Z,forbes.com,,equity,Communication Services,9.512606,0.4019
177f40ab-4325-4f48-acf5-035391b9c98b,Jim Cramer's top 10 things to watch in the stock market Monday,"The Dow, S&P 500 and Nasdaq are set for a mixed open after a weaker first week of July.","Wells Fargo & Co, Honeywell International Inc, NVIDIA Corp, United States, Janet Yellen, Citi Trends Inc, China, Netflix Inc, Morgan Stanley, Rivian Automotive Inc, General Motors Co, Tesla Inc, NASDAQ Composite, S&P 500 Index, Dow Jones Industrial Average, Ford Motor Co, Amazon.com Inc, Barclays PLC, Jim Cramer, Investment strategy, Markets, Breaking News: Markets, business news","My top 10 things to watch Monday, July 10 1. The Dow , the S & P 500 and the Nasdaq are set for a mixed open after a weaker first week of July. The modest weekl...",https://www.cnbc.com/2023/07/10/jim-cramers-top-10-things-to-watch-in-the-stock-market-monday.html,https://image.cnbcfm.com/api/v1/image/107200469-1677528554271-NUP_200782_00155.jpg?v=1688993427&w=1920&h=1080,en,2023-07-10T12:50:27.000000Z,cnbc.com,,equity,Communication Services,9.077176,0.747
1617f4b3-05b1-4eb2-9629-db3de84cd60e,Wall Street Lunch: Icahn Gets Breathing Room With Shorts,"Carl Icahn reportedly severs personal loans from Icahn Enterprises. SVB sues the FTC to recover $1.9 billion. Automakers, union heading for a tough battle. Listen now.",,"Michael Nagle

Listen below or on the go on Apple Podcasts and Spotify

This is an abridged transcript of the podcast.

Our top story so far in today’s sessio...",https://seekingalpha.com/article/4616107-wall-street-lunch-icahn-gets-breathing-room-with-shorts,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/56774612/image_56774612.jpg?io=getty-c-w1536,en,2023-07-10T16:05:00.000000Z,seekingalpha.com,,equity,Communication Services,9.052856,0.0
ee6e1b92-87de-461f-9c44-6592a0243dd3,Netflix: The Big Day Is Nearly Upon Us (NASDAQ:NFLX),"Netflix is expected to release Q2 2023 financial results July 19, with NFLX predicting sales of $8.24 billion. Click for our full NFLX earnings preview.",,"Dean Mitchell/E+ via Getty Images

After the market closes on July 19th, the management team at streaming giant Netflix, Inc. (NASDAQ:NFLX) is expected to annou...",https://seekingalpha.com/article/4616379-netflix-the-big-day-is-nearly-upon-us,https://static.seekingalpha.com/cdn/s3/uploads/getty_images/1426303782/image_1426303782.jpg?io=getty-c-w1536,en,2023-07-11T18:54:33.000000Z,seekingalpha.com,,equity,Communication Services,36.70897033333333,0.37215
